"order_id","product_id","quantity"
"2181","89","2"
"2182","2","3"
"2182","27","1"
"2182","82","3"
"2182","84","3"
"2182","93","2"
"2183","29","1"
"2184","86","3"
"2184","94","3"
"2184","97","3"
"2185","38","3"
"2185","83","3"
"2185","91","3"
"2185","94","1"
"2186","2","3"
"2186","9","1"
"2186","26","3"
"2186","46","2"
"2186","83","3"
"2187","80","3"
"2188","18","3"
"2188","31","2"
"2188","40","2"
"2188","43","1"
"2188","49","1"
"2189","70","2"
"2189","75","2"
"2190","20","2"
"2190","25","3"
"2190","36","3"
"2190","39","3"
"2190","40","2"
"2191","1","3"
"2191","2","3"
"2191","4","1"
"2191","29","2"
"2192","8","2"
"2192","33","3"
"2192","41","3"
"2192","75","2"
"2193","0","1"
"2193","89","2"
"2193","94","1"
"2194","39","3"
"2194","79","2"
"2194","85","3"
"2195","5","1"
"2195","17","2"
"2195","96","1"
"2196","30","2"
"2196","43","3"
"2196","45","3"
"2197","27","3"
"2198","73","1"
"2199","4","1"
"2199","45","2"
"2199","86","2"
"2200","56","2"
"2201","17","3"
"2201","53","3"
"2202","30","2"
"2202","42","2"
"2202","51","1"
"2202","65","1"
"2202","85","2"
"2203","10","3"
"2203","27","2"
"2203","39","1"
"2203","81","1"
"2203","91","3"
"2204","48","3"
"2204","60","2"
"2204","67","1"
"2204","93","2"
"2205","26","1"
"2205","35","2"
"2205","38","3"
"2205","74","2"
"2206","4","1"
"2206","61","3"
"2207","13","1"
"2207","34","1"
"2207","46","2"
"2208","24","3"
"2208","40","1"
"2208","50","2"
"2208","85","2"
"2209","43","2"
"2210","25","2"
"2210","47","1"
"2210","48","1"
"2210","70","3"
"2210","95","3"
"2211","2","2"
"2211","33","2"
"2211","66","1"
"2212","24","2"
"2212","61","2"
"2212","78","1"
"2212","93","1"
"2213","15","3"
"2213","41","1"
"2213","68","3"
"2213","88","2"
"2214","41","2"
"2214","45","1"
"2214","53","3"
"2214","61","1"
"2215","5","3"
"2215","46","2"
"2215","52","2"
"2215","97","3"
"2216","16","2"
"2216","64","1"
"2216","72","2"
"2217","19","3"
"2217","55","2"
"2217","99","1"
"2218","14","1"
"2218","35","2"
"2218","52","3"
"2219","31","3"
"2219","55","1"
"2219","87","2"
"2220","16","1"
"2220","19","3"
"2220","34","3"
"2220","38","2"
"2220","52","2"
"2221","25","3"
"2221","47","3"
"2221","67","3"
"2222","52","3"
"2222","64","2"
"2222","69","1"
"2222","82","2"
"2222","97","3"
"2223","58","3"
"2224","75","1"
"2225","0","1"
"2225","10","2"
"2225","23","1"
"2225","92","1"
"2226","7","1"
"2226","14","2"
"2226","35","2"
"2226","63","2"
"2226","67","1"
"2227","27","3"
"2227","34","2"
"2227","38","1"
"2227","59","1"
"2227","62","1"
"2228","0","1"
"2228","91","1"
"2229","3","1"
"2229","11","2"
"2229","36","2"
"2229","68","1"
"2229","70","2"
"2230","71","2"
"2231","14","1"
"2231","46","3"
"2231","77","1"
"2232","0","2"
"2232","17","2"
"2232","68","3"
"2232","74","2"
"2233","13","2"
"2234","13","1"
"2234","18","3"
"2234","68","2"
"2234","76","1"
"2234","77","2"
"2235","7","1"
"2235","17","3"
"2235","26","2"
"2235","28","3"
"2235","95","2"
"2236","0","2"
"2236","5","1"
"2236","11","3"
"2237","35","2"
"2237","50","3"
"2237","70","1"
"2237","82","2"
"2238","97","3"
"2239","22","1"
"2239","47","1"
"2239","48","3"
"2239","52","1"
"2239","61","3"
