"segment_id","driver_id","segment_type","order_id","segment_start_time","segment_end_time"
"341","4","DRIVE",NULL,"2024-02-15 17:26:37","2024-02-15 17:35:20"
"342","2","STOP","1154","2024-02-07 03:43:33","2024-02-07 03:46:11"
"343","2","DRIVE",NULL,"2024-02-07 03:32:45","2024-02-07 03:40:33"
"344","2","STOP",NULL,"2024-02-07 03:20:37","2024-02-07 03:35:39"
"345","4","STOP","128","2024-02-09 09:25:12","2024-02-09 09:32:07"
"346","4","DRIVE",NULL,"2024-02-09 09:15:21","2024-02-09 09:22:12"
"347","4","STOP",NULL,"2024-02-09 09:08:39","2024-02-09 09:17:35"
"348","1","STOP","1630","2024-02-26 19:32:12","2024-02-26 19:32:45"
"349","1","DRIVE",NULL,"2024-02-26 19:24:13","2024-02-26 19:29:12"
"350","3","STOP","1322","2024-02-17 14:55:16","2024-02-17 14:59:21"
"351","3","DRIVE",NULL,"2024-02-17 14:42:08","2024-02-17 14:52:16"
"352","3","STOP",NULL,"2024-02-17 14:28:24","2024-02-17 14:45:28"
"353","1","STOP","322","2024-02-20 08:06:41","2024-02-20 08:08:03"
"354","1","DRIVE",NULL,"2024-02-20 07:53:22","2024-02-20 12:03:41"
"355","3","STOP","1744","2024-02-17 02:13:16","2024-02-17 02:15:49"
"356","3","DRIVE",NULL,"2024-02-17 02:10:16","2024-02-17 02:03:49"
"357","4","STOP","1783","2024-02-26 07:40:17","2024-02-26 07:51:19"
"358","4","DRIVE",NULL,"2024-02-26 07:26:57","2024-02-26 07:37:17"
"359","4","STOP","1165","2024-02-07 15:42:54","2024-02-07 15:50:39"
"360","4","DRIVE",NULL,"2024-02-07 15:36:14","2024-02-07 15:39:54"
"361","4","STOP",NULL,"2024-02-07 15:26:51","2024-02-07 15:38:50"
"362","1","STOP","1026","2024-02-17 18:20:56","2024-02-17 18:21:25"
"363","1","DRIVE",NULL,"2024-02-17 18:10:56","2024-02-17 18:17:56"
"364","3","STOP","1931","2024-02-15 03:55:22","2024-02-15 03:58:15"
"365","3","DRIVE",NULL,"2024-02-15 03:47:02","2024-02-15 03:52:22"
"366","1","STOP","963","2024-02-21 19:42:35","2024-02-21 19:44:02"
"367","1","DRIVE",NULL,"2024-02-21 19:29:03","2024-02-21 19:39:35"
"368","1","STOP","1454","2024-02-19 14:47:48","2024-02-19 14:48:38"
"369","1","DRIVE",NULL,"2024-02-19 14:41:02","2024-02-19 14:44:48"
"370","4","STOP","1708","2024-02-25 03:15:53","2024-02-25 03:18:50"
"371","4","DRIVE",NULL,"2024-02-25 03:03:04","2024-02-25 03:12:53"
"372","4","STOP","2011","2024-02-14 20:02:24","2024-02-14 20:05:41"
"373","4","DRIVE",NULL,"2024-02-14 19:51:30","2024-02-14 19:59:24"
"374","1","STOP","702","2024-02-11 20:15:36","2024-02-11 20:17:15"
"375","1","DRIVE",NULL,"2024-02-11 20:08:13","2024-02-11 20:12:36"
"376","1","STOP",NULL,"2024-02-11 19:53:24","2024-02-11 20:12:21"
"377","3","STOP","56","2024-02-03 04:01:06","2024-02-03 04:03:35"
"378","3","DRIVE",NULL,"2024-02-03 03:54:20","2024-02-03 03:58:06"
"379","3","STOP",NULL,"2024-02-03 03:47:21","2024-02-03 03:58:18"
"380","4","STOP","319","2024-02-24 03:08:19","2024-02-24 03:15:57"
"381","4","DRIVE",NULL,"2024-02-24 02:54:42","2024-02-24 03:05:19"
"382","4","STOP","1426","2024-02-28 21:15:22","2024-02-28 21:17:34"
"383","4","DRIVE",NULL,"2024-02-28 21:06:27","2024-02-28 21:12:22"
"384","1","STOP","2180","2024-02-20 06:06:59","2024-02-20 06:08:03"
"385","1","DRIVE",NULL,"2024-02-20 05:57:01","2024-02-20 06:03:59"
"386","3","STOP","898","2024-02-27 04:03:13","2024-02-27 04:05:06"
"387","3","DRIVE",NULL,"2024-02-27 03:50:10","2024-02-27 04:00:13"
"388","3","STOP","2146","2024-02-07 06:07:57","2024-02-07 06:10:46"
"389","3","DRIVE",NULL,"2024-02-07 05:58:56","2024-02-07 06:04:57"
"390","2","STOP","990","2024-02-18 14:32:40","2024-02-18 14:34:22"
"391","2","DRIVE",NULL,"2024-02-18 14:21:22","2024-02-18 14:29:40"
"392","4","STOP","1706","2024-02-20 17:57:56","2024-02-20 18:00:59"
"393","4","DRIVE",NULL,"2024-02-20 17:50:34","2024-02-20 17:54:56"
"394","1","STOP","1982","2024-02-14 09:53:55","2024-02-14 09:55:27"
"395","1","DRIVE",NULL,"2024-02-14 09:40:21","2024-02-14 09:50:55"
"396","4","STOP","2150","2024-02-13 08:07:55","2024-02-13 08:12:43"
"397","4","DRIVE",NULL,"2024-02-13 07:57:59","2024-02-13 08:04:55"
"398","3","STOP","1632","2024-02-02 18:45:09","2024-02-02 18:47:48"
"399","3","DRIVE",NULL,"2024-02-02 18:32:08","2024-02-02 18:42:09"
"400","2","STOP","461","2024-02-08 15:22:20","2024-02-08 19:24:01"
"401","2","DRIVE",NULL,"2024-02-08 15:12:07","2024-02-08 15:19:20"
"402","2","STOP",NULL,"2024-02-08 14:59:23","2024-02-08 15:14:46"
"403","4","STOP","404","2024-02-26 05:24:50","2024-02-26 05:28:19"
"404","4","DRIVE",NULL,"2024-02-26 05:17:41","2024-02-26 05:21:50"
"405","3","STOP","2060","2024-02-12 07:10:51","2024-02-12 07:13:18"
"406","3","DRIVE",NULL,"2024-02-12 06:56:50","2024-02-12 07:07:51"
"407","2","STOP","78","2024-02-06 19:51:33","2024-02-06 19:52:59"
"408","2","DRIVE",NULL,"2024-02-06 19:42:32","2024-02-06 19:48:33"
"409","4","STOP","1733","2024-02-13 05:10:14","2024-02-13 05:12:46"
"410","4","DRIVE",NULL,"2024-02-13 05:01:30","2024-02-13 05:07:14"
"411","1","STOP","1674","2024-02-28 20:15:13","2024-02-28 20:17:13"
"412","1","DRIVE",NULL,"2024-02-28 20:06:49","2024-02-28 20:12:13"
"413","1","STOP","1044","2024-02-02 09:32:18","2024-02-02 09:33:08"
"414","1","DRIVE",NULL,"2024-02-02 09:26:16","2024-02-02 09:29:18"
"415","4","STOP","913","2024-02-16 19:26:26","2024-02-16 19:30:48"
"416","4","DRIVE",NULL,"2024-02-16 19:12:01","2024-02-16 19:23:26"
"417","2","STOP","723","2024-02-09 02:16:37","2024-02-09 02:21:09"
"418","2","DRIVE",NULL,"2024-02-09 02:06:18","2024-02-09 02:13:37"
"419","1","STOP","881","2024-02-07 20:44:06","2024-02-07 20:45:10"
"420","1","DRIVE",NULL,"2024-02-07 20:33:19","2024-02-07 20:41:06"
"421","2","STOP","574","2024-02-13 18:15:53","2024-02-13 18:18:12"
"422","2","DRIVE",NULL,"2024-02-13 18:02:00","2024-02-13 18:12:53"
"423","2","STOP","1195","2024-02-08 19:16:34","2024-02-08 19:18:14"
"424","2","DRIVE",NULL,"2024-02-08 19:05:43","2024-02-08 19:13:34"
"425","3","STOP","378","2024-02-13 06:41:39","2024-02-13 06:45:53"
"426","3","DRIVE",NULL,"2024-02-13 06:33:08","2024-02-13 06:38:39"
"427","1","STOP","1170","2024-02-09 14:16:31","2024-02-09 14:17:10"
"428","1","DRIVE",NULL,"2024-02-09 14:06:49","2024-02-09 14:13:31"
"429","2","STOP","167","2024-02-10 03:15:45","2024-02-10 03:18:27"
"430","2","DRIVE",NULL,"2024-02-10 03:04:40","2024-02-10 03:12:45"
"431","2","STOP",NULL,"2024-02-10 02:59:04","2024-02-10 03:08:51"
"432","3","STOP","718","2024-02-17 06:50:54","2024-02-17 06:56:26"
"433","3","DRIVE",NULL,"2024-02-17 06:42:39","2024-02-17 06:47:54"
"434","2","STOP","1499","2024-02-12 15:43:46","2024-02-12 15:45:30"
"435","2","DRIVE",NULL,"2024-02-12 15:35:13","2024-02-12 15:35:13"
"436","2","STOP","1703","2024-02-05 08:16:29","2024-02-05 08:19:25"
"437","2","DRIVE",NULL,"2024-02-05 08:05:07","2024-02-05 08:13:29"
"438","1","STOP","900","2024-02-12 08:03:50","2024-02-12 08:06:13"
"439","1","DRIVE",NULL,"2024-02-12 07:58:19","2024-02-12 08:00:50"
"440","1","STOP",NULL,"2024-02-12 07:52:51","2024-02-12 08:02:21"
"441","1","STOP","4","2024-02-21 14:43:38","2024-02-21 14:44:59"
"442","1","DRIVE",NULL,"2024-02-21 14:29:14","2024-02-21 14:40:38"
"443","4","STOP","1880","2024-02-02 03:44:05","2024-02-02 03:51:18"
"444","4","DRIVE",NULL,"2024-02-02 03:38:03","2024-02-02 03:41:05"
"445","2","STOP","486","2024-02-23 20:34:04","2024-02-23 20:35:36"
"446","2","DRIVE",NULL,"2024-02-23 20:27:20","2024-02-23 20:31:04"
"447","2","STOP",NULL,"2024-02-23 20:13:55","2024-02-23 20:30:02"
"448","1","STOP","735","2024-02-03 19:04:13","2024-02-03 19:06:02"
"449","1","DRIVE",NULL,"2024-02-03 18:49:24","2024-02-03 19:01:13"
"450","2","STOP","1101","2024-02-11 03:37:21","2024-02-11 03:39:12"
"451","2","DRIVE",NULL,"2024-02-11 03:31:26","2024-02-11 03:34:21"
"452","2","STOP",NULL,"2024-02-11 03:19:28","2024-02-11 03:35:20"
"453","1","STOP","720","2024-02-13 08:55:39","2024-02-13 08:56:57"
"454","1","DRIVE",NULL,"2024-02-13 08:50:17","2024-02-13 08:52:39"
"455","1","STOP",NULL,"2024-02-13 08:36:38","2024-02-13 08:54:53"
"456","4","STOP","87","2024-02-13 08:24:07","2024-02-13 08:29:21"
"457","4","DRIVE",NULL,"2024-02-13 08:10:51","2024-02-13 08:21:07"
"458","4","STOP","388","2024-02-13 05:41:47","2024-02-13 05:44:59"
"459","4","DRIVE",NULL,"2024-02-13 05:35:47","2024-02-13 05:38:47"
"460","1","STOP","1799","2024-02-20 19:10:26","2024-02-20 19:12:00"
"461","1","DRIVE",NULL,"2024-02-20 18:56:35","2024-02-20 18:56:35"
"462","3","STOP","275","2024-02-09 04:24:32","2024-02-09 04:29:10"
"463","3","DRIVE",NULL,"2024-02-09 04:15:13","2024-02-09 04:21:32"
"464","2","STOP","1061","2024-02-13 18:39:49","2024-02-13 18:42:23"
"465","2","DRIVE",NULL,"2024-02-13 18:33:18","2024-02-13 18:36:49"
"466","2","STOP","1354","2024-02-04 03:05:54","2024-02-04 03:10:39"
"467","2","DRIVE",NULL,"2024-02-04 02:59:26","2024-02-04 03:02:54"
"468","1","STOP","1957","2024-02-15 20:53:10","2024-02-15 20:53:10"
"469","1","DRIVE",NULL,"2024-02-15 20:50:10","2024-02-15 20:40:28"
"470","2","STOP","663","2024-02-28 14:55:34","2024-02-28 14:57:30"
"471","2","DRIVE",NULL,"2024-02-28 14:40:38","2024-02-28 14:52:34"
"472","4","STOP","371","2024-02-08 16:51:52","2024-02-08 16:55:38"
"473","4","DRIVE",NULL,"2024-02-08 16:45:07","2024-02-08 16:48:52"
"474","2","STOP","507","2024-02-11 02:45:25","2024-02-11 02:47:56"
"475","2","DRIVE",NULL,"2024-02-11 02:33:32","2024-02-11 02:42:25"
"476","2","STOP",NULL,"2024-02-11 02:23:53","2024-02-11 02:37:09"
"477","2","STOP","401","2024-02-08 07:22:08","2024-02-08 07:23:44"
"478","2","DRIVE",NULL,"2024-02-08 07:16:46","2024-02-08 07:19:08"
"479","3","STOP","1558","2024-02-09 15:01:03","2024-02-09 15:04:48"
"480","3","DRIVE",NULL,"2024-02-09 14:48:50","2024-02-09 14:58:03"
"481","4","STOP","35","2024-02-26 14:03:57","2024-02-26 14:06:56"
"482","4","DRIVE",NULL,"2024-02-26 13:51:37","2024-02-26 14:00:57"
"483","4","STOP",NULL,"2024-02-26 13:40:09","2024-02-26 13:54:36"
"484","1","STOP","1785","2024-02-14 05:15:56","2024-02-14 05:16:55"
"485","1","DRIVE",NULL,"2024-02-14 05:06:20","2024-02-14 05:12:56"
"486","1","STOP",NULL,"2024-02-14 05:00:02","2024-02-14 05:10:20"
"487","3","STOP","380","2024-02-28 14:43:50","2024-02-28 14:47:10"
"488","3","DRIVE",NULL,"2024-02-28 14:29:12","2024-02-28 14:40:50"
"489","2","STOP","320","2024-02-09 07:52:41","2024-02-09 07:55:31"
"490","2","DRIVE",NULL,"2024-02-09 07:41:10","2024-02-09 07:49:41"
"491","4","STOP","2095","2024-02-12 20:28:23","2024-02-12 20:34:59"
"492","4","DRIVE",NULL,"2024-02-12 20:23:22","2024-02-12 20:25:23"
"493","4","STOP",NULL,"2024-02-12 20:10:13","2024-02-12 20:28:08"
"494","4","STOP","1949","2024-02-04 05:52:33","2024-02-04 05:58:15"
"495","4","DRIVE",NULL,"2024-02-04 05:43:35","2024-02-04 05:49:33"
"496","4","STOP",NULL,"2024-02-04 05:29:44","2024-02-04 05:48:28"
"497","1","STOP","1177","2024-02-10 14:16:52","2024-02-10 14:16:52"
"498","1","DRIVE",NULL,"2024-02-10 14:09:55","2024-02-10 14:13:52"
"499","3","STOP","832","2024-02-01 17:20:18","2024-02-01 17:22:50"
"500","3","DRIVE",NULL,"2024-02-01 17:14:20","2024-02-01 17:17:18"
"501","4","STOP","1899","2024-02-18 04:17:10","2024-02-18 04:23:01"
"502","4","DRIVE",NULL,"2024-02-18 04:02:17","2024-02-18 04:14:10"
"503","3","STOP","1397","2024-02-28 15:40:48","2024-02-28 15:43:53"
"504","3","DRIVE",NULL,"2024-02-28 15:35:44","2024-02-28 15:37:48"
"505","3","STOP","2145","2024-02-03 08:45:19","2024-02-03 08:48:25"
"506","3","DRIVE",NULL,"2024-02-03 08:30:39","2024-02-03 08:42:19"
"507","1","STOP","508","2024-02-25 16:05:21","2024-02-25 16:06:25"
"508","1","DRIVE",NULL,"2024-02-25 15:53:26","2024-02-25 16:02:21"
"509","1","STOP",NULL,"2024-02-25 15:46:59","2024-02-25 15:57:32"
"510","2","STOP","704","2024-02-11 03:46:19","2024-02-11 03:50:19"
"511","2","DRIVE",NULL,"2024-02-11 03:35:33","2024-02-11 03:43:19"
"512","3","STOP","1327","2024-02-26 18:18:29","2024-02-26 18:22:16"
"513","3","DRIVE",NULL,"2024-02-26 18:07:06","2024-02-26 18:15:29"
"514","3","STOP",NULL,"2024-02-26 17:59:06","2024-02-26 18:11:05"
"515","3","STOP","2187","2024-02-16 02:15:50","2024-02-16 02:19:29"
"516","3","DRIVE",NULL,"2024-02-16 02:10:43","2024-02-16 02:12:50"
"517","3","STOP","1820","2024-02-11 09:49:05","2024-02-11 09:53:33"
"518","3","DRIVE",NULL,"2024-02-11 09:38:53","2024-02-11 09:46:05"
"519","3","STOP","1891","2024-02-16 20:23:23","2024-02-16 20:27:17"
"520","3","DRIVE",NULL,"2024-02-16 20:14:17","2024-02-16 20:20:23"
"521","2","STOP","902","2024-02-04 08:51:15","2024-02-04 08:52:30"
"522","2","DRIVE",NULL,"2024-02-04 08:43:28","2024-02-04 08:48:15"
"523","2","STOP",NULL,"2024-02-04 08:28:36","2024-02-04 08:46:49"
"524","4","STOP","487","2024-02-15 20:33:53","2024-02-15 20:38:06"
"525","4","DRIVE",NULL,"2024-02-15 20:24:46","2024-02-15 20:30:53"
"526","4","STOP",NULL,"2024-02-15 20:18:04","2024-02-15 20:29:05"
"527","1","STOP","1418","2024-02-27 14:18:29","2024-02-27 14:19:31"
"528","1","DRIVE",NULL,"2024-02-27 14:08:22","2024-02-27 14:15:29"
"529","1","STOP",NULL,"2024-02-27 13:55:19","2024-02-27 14:13:15"
"530","2","STOP","71","2024-02-14 02:20:41","2024-02-14 02:22:58"
"531","2","DRIVE",NULL,"2024-02-14 02:06:34","2024-02-14 02:17:41"
"532","4","STOP","1316","2024-02-10 02:31:17","2024-02-10 02:33:33"
"533","4","DRIVE",NULL,"2024-02-10 02:22:30","2024-02-10 02:28:17"
"534","4","STOP","354","2024-02-23 15:14:31","2024-02-23 15:14:31"
"535","4","DRIVE",NULL,"2024-02-23 15:06:55","2024-02-23 15:11:31"
"536","4","STOP",NULL,"2024-02-23 14:54:41","2024-02-23 15:10:12"
"537","1","STOP","88","2024-02-23 07:21:03","2024-02-23 07:22:16"
"538","1","DRIVE",NULL,"2024-02-23 07:12:55","2024-02-23 07:18:03"
"539","2","STOP","1030","2024-02-10 21:37:09","2024-02-10 21:41:16"
"540","2","DRIVE",NULL,"2024-02-10 21:26:40","2024-02-10 21:34:09"
"541","2","STOP",NULL,"2024-02-10 21:17:21","2024-02-10 21:30:37"
"542","4","STOP","721","2024-02-24 16:55:52","2024-02-24 16:59:24"
"543","4","DRIVE",NULL,"2024-02-24 16:44:25","2024-02-24 16:52:52"
"544","1","STOP","993","2024-02-11 20:01:38","2024-02-11 20:01:38"
"545","1","DRIVE",NULL,"2024-02-11 19:55:06","2024-02-11 19:58:38"
"546","1","STOP",NULL,"2024-02-11 19:49:52","2024-02-11 20:00:03"
"547","4","STOP","728","2024-02-26 20:31:17","2024-02-26 20:38:55"
"548","4","DRIVE",NULL,"2024-02-26 20:18:09","2024-02-26 20:28:17"
"549","4","STOP","1862","2024-02-19 02:09:42","2024-02-19 02:13:03"
"550","4","DRIVE",NULL,"2024-02-19 01:56:03","2024-02-19 02:06:42"
"551","3","STOP","618","2024-02-24 06:41:49","2024-02-24 06:48:26"
"552","3","DRIVE",NULL,"2024-02-24 06:27:59","2024-02-24 06:38:49"
"553","2","STOP","477","2024-02-14 20:59:04","2024-02-14 21:01:24"
"554","2","DRIVE",NULL,"2024-02-14 20:47:06","2024-02-14 20:56:04"
"555","2","STOP",NULL,"2024-02-14 20:35:58","2024-02-14 20:51:28"
"556","3","STOP","987","2024-02-16 06:43:01","2024-02-16 06:46:41"
"557","3","DRIVE",NULL,"2024-02-16 06:29:27","2024-02-16 06:40:01"
"558","3","STOP","303","2024-02-20 21:54:52","2024-02-20 21:56:14"
"559","3","DRIVE",NULL,"2024-02-20 21:40:13","2024-02-20 21:51:52"
"560","2","STOP","1878","2024-02-25 02:30:57","2024-02-25 02:32:36"
"561","2","DRIVE",NULL,"2024-02-25 02:23:54","2024-02-25 02:27:57"
"562","1","STOP","615","2024-02-06 14:01:48","2024-02-06 14:03:12"
"563","1","DRIVE",NULL,"2024-02-06 13:56:09","2024-02-06 13:58:48"
"564","2","STOP","1807","2024-02-11 20:50:59","2024-02-11 20:54:39"
"565","2","DRIVE",NULL,"2024-02-11 20:43:21","2024-02-11 20:47:59"
"566","3","STOP","453","2024-02-12 04:33:51","2024-02-12 04:36:48"
"567","3","DRIVE",NULL,"2024-02-12 04:21:30","2024-02-12 04:30:51"
"568","3","STOP",NULL,"2024-02-12 04:13:01","2024-02-12 04:24:15"
"569","3","STOP","474","2024-02-23 19:43:16","2024-02-23 19:45:26"
"570","3","DRIVE",NULL,"2024-02-23 19:35:46","2024-02-23 19:40:16"
"571","3","STOP","794","2024-02-08 16:01:18","2024-02-08 16:06:37"
"572","3","DRIVE",NULL,"2024-02-08 15:49:51","2024-02-08 15:49:51"
"573","4","STOP","597","2024-02-19 21:55:18","2024-02-19 21:59:08"
"574","4","DRIVE",NULL,"2024-02-19 21:41:48","2024-02-19 21:52:18"
"575","3","STOP","1270","2024-02-01 16:06:18","2024-02-01 16:10:06"
"576","3","DRIVE",NULL,"2024-02-01 15:56:39","2024-02-01 16:03:18"
"577","3","STOP","1302","2024-02-24 21:12:54","2024-02-24 21:14:57"
"578","3","DRIVE",NULL,"2024-02-24 21:01:41","2024-02-24 21:09:54"
"579","2","STOP","2172","2024-02-02 18:01:14","2024-02-02 18:02:48"
"580","2","DRIVE",NULL,"2024-02-02 17:46:17","2024-02-02 17:58:14"
"581","4","STOP","694","2024-02-15 17:46:59","2024-02-15 17:49:31"
"582","4","DRIVE",NULL,"2024-02-15 17:34:47","2024-02-15 17:43:59"
"583","2","STOP","870","2024-02-05 17:10:19","2024-02-05 17:13:29"
"584","2","DRIVE",NULL,"2024-02-05 17:02:50","2024-02-05 17:07:19"
"585","3","STOP","1486","2024-02-18 14:26:10","2024-02-18 14:28:47"
"586","3","DRIVE",NULL,"2024-02-18 14:14:26","2024-02-18 14:23:10"
"587","3","STOP",NULL,"2024-02-18 14:08:29","2024-02-18 14:08:29"
"588","2","STOP","337","2024-02-26 03:49:21","2024-02-26 03:51:48"
"589","2","DRIVE",NULL,"2024-02-26 03:38:42","2024-02-26 03:46:21"
"590","1","STOP","386","2024-02-21 18:41:23","2024-02-21 18:42:18"
"591","1","DRIVE",NULL,"2024-02-21 18:31:19","2024-02-21 18:38:23"
"592","1","STOP","268","2024-02-16 08:10:10","2024-02-16 08:12:14"
"593","1","DRIVE",NULL,"2024-02-16 07:56:44","2024-02-16 08:07:10"
"594","1","STOP","2166","2024-02-15 20:18:25","2024-02-15 20:19:30"
"595","1","DRIVE",NULL,"2024-02-15 20:10:25","2024-02-15 20:15:25"
"596","1","STOP",NULL,"2024-02-15 19:59:13","2024-02-15 20:15:16"
"597","1","STOP","1077","2024-02-26 16:49:36","2024-02-26 16:50:47"
"598","1","DRIVE",NULL,"2024-02-26 16:39:57","2024-02-26 16:46:36"
"599","1","STOP","2208","2024-02-08 20:50:19","2024-02-08 20:51:18"
"600","1","DRIVE",NULL,"2024-02-08 20:41:55","2024-02-08 20:47:19"
"601","3","STOP","1278","2024-02-24 08:14:10","2024-02-24 08:20:20"
"602","3","DRIVE",NULL,"2024-02-24 07:59:32","2024-02-24 08:11:10"
"603","4","STOP","1163","2024-02-07 09:07:26","2024-02-07 09:12:11"
"604","4","DRIVE",NULL,"2024-02-07 09:02:18","2024-02-07 09:04:26"
"605","4","STOP",NULL,"2024-02-07 08:54:18","2024-02-07 09:07:06"
"606","2","STOP","80","2024-02-26 16:27:09","2024-02-26 16:31:02"
"607","2","DRIVE",NULL,"2024-02-26 16:21:54","2024-02-26 16:24:09"
"608","4","STOP","97","2024-02-05 09:34:07","2024-02-05 09:37:06"
"609","4","DRIVE",NULL,"2024-02-05 09:24:10","2024-02-05 09:24:10"
"610","4","STOP","95","2024-02-21 02:17:46","2024-02-21 02:22:40"
"611","4","DRIVE",NULL,"2024-02-21 02:04:27","2024-02-21 02:14:46"
"612","1","STOP","667","2024-02-18 17:32:00","2024-02-18 17:32:47"
"613","1","DRIVE",NULL,"2024-02-18 17:24:32","2024-02-18 17:24:32"
"614","4","STOP","39","2024-02-21 19:04:14","2024-02-21 19:09:40"
"615","4","DRIVE",NULL,"2024-02-21 18:51:10","2024-02-21 19:01:14"
"616","2","STOP","1812","2024-02-27 09:56:47","2024-02-27 09:59:11"
"617","2","DRIVE",NULL,"2024-02-27 09:44:06","2024-02-27 09:53:47"
"618","1","STOP","1168","2024-02-03 16:35:39","2024-02-03 16:36:56"
"619","1","DRIVE",NULL,"2024-02-03 16:21:02","2024-02-03 16:32:39"
"620","1","STOP","1801","2024-02-10 19:07:03","2024-02-10 19:07:46"
"621","1","DRIVE",NULL,"2024-02-10 18:52:17","2024-02-10 19:04:03"
"622","1","STOP",NULL,"2024-02-10 18:39:32","2024-02-10 18:55:18"
"623","3","STOP","678","2024-02-10 17:11:18","2024-02-10 17:12:44"
"624","3","DRIVE",NULL,"2024-02-10 17:05:55","2024-02-10 17:08:18"
"625","3","STOP","897","2024-02-17 20:28:23","2024-02-17 20:32:46"
"626","3","DRIVE",NULL,"2024-02-17 20:15:27","2024-02-17 20:25:23"
"627","3","STOP",NULL,"2024-02-17 20:01:08","2024-02-17 20:19:41"
"628","3","STOP","1032","2024-02-04 06:48:03","2024-02-04 06:48:03"
"629","3","DRIVE",NULL,"2024-02-04 06:42:08","2024-02-04 06:45:03"
"630","1","STOP","1853","2024-02-17 02:25:17","2024-02-17 02:27:01"
"631","1","DRIVE",NULL,"2024-02-17 02:22:17","2024-02-17 02:14:55"
"632","1","STOP","2052","2024-02-22 19:02:30","2024-02-22 19:03:36"
"633","1","DRIVE",NULL,"2024-02-22 18:50:08","2024-02-22 18:59:30"
"634","1","STOP",NULL,"2024-02-22 18:37:10","2024-02-22 18:53:22"
"635","2","STOP","1833","2024-02-18 03:41:17","2024-02-18 03:44:47"
"636","2","DRIVE",NULL,"2024-02-18 03:29:01","2024-02-18 03:38:17"
"637","3","STOP","34","2024-02-17 14:26:13","2024-02-17 14:27:54"
"638","3","DRIVE",NULL,"2024-02-17 14:18:54","2024-02-17 14:23:13"
"639","3","STOP","1147","2024-02-04 07:39:31","2024-02-04 07:42:04"
"640","3","DRIVE",NULL,"2024-02-04 07:30:24","2024-02-04 07:36:31"
"641","3","STOP",NULL,"2024-02-04 07:25:23","2024-02-04 07:33:28"
"642","3","STOP","1680","2024-02-18 02:43:32","2024-02-18 02:43:32"
"643","3","DRIVE",NULL,"2024-02-18 02:35:26","2024-02-18 02:40:32"
"644","3","STOP","2175","2024-02-19 04:15:21","2024-02-19 04:17:39"
"645","3","DRIVE",NULL,"2024-02-19 04:03:20","2024-02-19 04:12:21"
"646","3","STOP",NULL,"2024-02-19 03:55:05","2024-02-19 04:05:52"
"647","3","STOP","924","2024-02-28 21:28:28","2024-02-28 21:30:39"
"648","3","DRIVE",NULL,"2024-02-28 21:17:50","2024-02-28 21:17:50"
"649","3","STOP","818","2024-02-13 08:40:03","2024-02-13 08:43:48"
"650","3","DRIVE",NULL,"2024-02-13 08:30:12","2024-02-13 08:37:03"
"651","1","STOP","1719","2024-02-18 20:43:34","2024-02-18 20:44:31"
"652","1","DRIVE",NULL,"2024-02-18 20:35:39","2024-02-18 20:40:34"
"653","4","STOP","2105","2024-02-15 14:48:53","2024-02-15 14:52:51"
"654","4","DRIVE",NULL,"2024-02-15 14:39:31","2024-02-15 14:39:31"
"655","4","STOP",NULL,"2024-02-15 14:34:30","2024-02-15 14:42:18"
"656","4","STOP","636","2024-02-23 04:33:08","2024-02-23 08:40:47"
"657","4","DRIVE",NULL,"2024-02-23 04:19:22","2024-02-23 04:30:08"
"658","1","STOP","1386","2024-02-11 15:38:07","2024-02-11 15:38:49"
"659","1","DRIVE",NULL,"2024-02-11 15:29:21","2024-02-11 15:35:07"
"660","1","STOP",NULL,"2024-02-11 15:17:39","2024-02-11 15:34:19"
"661","1","STOP","715","2024-02-08 18:56:47","2024-02-08 18:57:13"
"662","1","DRIVE",NULL,"2024-02-08 18:44:20","2024-02-08 18:53:47"
"663","2","STOP","1582","2024-02-26 18:44:43","2024-02-26 18:46:53"
"664","2","DRIVE",NULL,"2024-02-26 18:38:06","2024-02-26 18:41:43"
"665","2","STOP","953","2024-02-09 14:42:21","2024-02-09 14:42:21"
"666","2","DRIVE",NULL,"2024-02-09 14:28:31","2024-02-09 14:39:21"
"667","2","STOP",NULL,"2024-02-09 14:17:33","2024-02-09 14:31:18"
"668","3","STOP","1209","2024-02-11 02:59:32","2024-02-11 03:02:46"
"669","3","DRIVE",NULL,"2024-02-11 02:46:11","2024-02-11 02:56:32"
"670","1","STOP","1916","2024-02-22 08:47:44","2024-02-22 08:49:28"
